ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global
,simple,Boné – 13156,BONÉS DE INVERNO PARA MULHERES,1,0,visible,,"<p>Paquet de 12 pcs assorties: 4*Noir, 2*Gris + 1 de chaque couleur</p>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,"Tag: Mistura de angorá , Fabricado na China , Inverno 2022",Chapéus > Feminino,BONÉS DE INVERNO PARA MULHERES,,"catalogo2025/feminino/bone-13156/img_01.jpg, catalogo2025/feminino/bone-13156/img_02.jpg, catalogo2025/feminino/bone-13156/img_03.jpg, catalogo2025/feminino/bone-13156/img_04.jpg, catalogo2025/feminino/bone-13156/img_05.jpg, catalogo2025/feminino/bone-13156/img_06.jpg, catalogo2025/feminino/bone-13156/img_07.jpg, catalogo2025/feminino/bone-13156/img_08.jpg, catalogo2025/feminino/bone-13156/img_09.jpg, catalogo2025/feminino/bone-13156/img_10.jpg",,,,,,,https://hologrammeparis.com/product/casquette-13156/,,0,,,0,0,,,0,0,,,0,0,,,0,0
,simple,Boné – 12463,BONÉS DE INVERNO PARA MULHERES,1,0,visible,"Cor: Cru , Cinza , Preto","<p>Paquet de 24 pcs assorties: 9*Beige, 7*Gris, 8*Noir</p><ul><li><strong>Cor</strong>: Cru , Cinza , Preto</li><li><strong>Vendido Por</strong>: Pacote 24</li><li><strong>Composição</strong>: 50% Lã – 50% PU Sintético</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,Etiqueta: Fabricado na China,Chapéus > Feminino,BONÉS DE INVERNO PARA MULHERES,,catalogo2025/feminino/bone-12463/img_01.jpg,,,,,,,https://hologrammeparis.com/product/casquette-12463/,,0,Cor,Cru | Cinza | Preto,1,1,,,0,0,Composição,50% Lã – 50% PU Sintético,1,1,Pack,Pacote 24,1,1
,simple,Palha – 12673,CHAPÉUS DE PALHA FEMININOS,1,0,visible,"Cor: Natural, Preto","<p>Découvrez notre Paille - 12673 au prix de grossiste pour votre boutique sur Hologramme Paris.</p><ul><li><strong>Cor</strong>: Natural, Preto</li><li><strong>Tamanho</strong>: Tamanho único</li><li><strong>Vendido Por</strong>: Unitário</li><li><strong>Composição</strong>: Palha 100% natural</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,"Tags: Fabricado na China , Tamanho ajustável",Chapéus > Cerimónia,"Nossa versão Hologram Paris do chapéu de palha em forma de sino.

Chapéu luxuoso tricotado em palha de ráfia extrafina .
Sólido, dobrável e intemporal.

Palha 100% Ráfia",,"catalogo2025/cerimónia/palha-12673/img_01.jpg, catalogo2025/cerimónia/palha-12673/img_02.jpg, catalogo2025/cerimónia/palha-12673/img_03.jpg, catalogo2025/cerimónia/palha-12673/img_04.jpg, catalogo2025/cerimónia/palha-12673/img_05.jpg, catalogo2025/cerimónia/palha-12673/img_06.jpg",,,,,,,https://hologrammeparis.com/product/paille-12673/,,0,Cor,Natural | Preto,1,1,Tamanho,Tamanho único,1,1,Composição,Palha 100% natural,1,1,Pack,Unitário,1,1
,simple,Boné – 12625,BONÉS DE VERÃO PARA MULHERES,1,0,visible,"Cor: Bege , Branco , Camelo , Cinza , Marinho , Vermelho","<p>Paquet de 24 pcs assorties: 2*Rouge, 2*Vert, 2*Bleu Ciel, 4*Camel, 4*Ecru, 3*Blanc, 3*Beige, 3*Marine, 1*Gris</p><ul><li><strong>Cor</strong>: Bege , Branco , Camelo , Cinza , Marinho , Vermelho</li><li><strong>Tamanho</strong>: 56 , 58</li><li><strong>Vendido Por</strong>: Pacote 24</li><li><strong>Composição</strong>: 7% Viscose – 33% Algodão – 60% Poliéster</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,Etiqueta: Fabricado na China,Chapéus > Cerimónia,BONÉS DE VERÃO PARA MULHERES,,"catalogo2025/cerimónia/bone-12625/img_03.jpg, catalogo2025/cerimónia/bone-12625/img_04.jpg, catalogo2025/cerimónia/bone-12625/img_05.jpg, catalogo2025/cerimónia/bone-12625/img_06.jpg, catalogo2025/cerimónia/bone-12625/img_07.jpg, catalogo2025/cerimónia/bone-12625/img_08.jpg, catalogo2025/cerimónia/bone-12625/img_10.jpg",,,,,,,https://hologrammeparis.com/product/casquette-12625/,,0,Cor,Bege | Branco | Camelo | Cinza | Marinho | Vermelho,1,1,Tamanho,56 | 58,1,1,Composição,7% Viscose – 33% Algodão – 60% Poliéster,1,1,Pack,Pacote 24,1,1
,simple,Viseira – 23119,BONÉS DE VERÃO PARA MULHERES,1,0,visible,"Cor: Bege , Bordéus , Marinho , Preto , Rosa , Vermelho","<p>Paquet de 30 pcs assorties: 2*Rose, 5*Orange, 5*Violet, 6*Bleu, 6*Beige, 6*Noir</p><ul><li><strong>Cor</strong>: Bege , Bordéus , Marinho , Preto , Rosa , Vermelho</li><li><strong>Vendido Por</strong>: Pacote 15</li><li><strong>Composição</strong>: 100% Papel</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,Etiqueta: Fabricado na China,Chapéus > Cerimónia,"SIZE	
One size adjustable",,catalogo2025/cerimónia/viseira-23119/img_01.jpg,,,,,,,https://hologrammeparis.com/product/visiere-23119/,,0,Cor,Bege | Bordéus | Marinho | Preto | Rosa | Vermelho,1,1,,,0,0,Composição,100% Papel,1,1,Pack,Pacote 15,1,1
,simple,Boné – 2018039,BONÉS DE INVERNO PARA MULHERES,1,0,visible,"Cor: Azul , Cinza , Cinza Escuro , Preto , Vermelho , Verde","<p>Paquet de 12 pcs assorties: 2*Gris Clair, 1*Gris Fonce, 1*Kaki, 1*Bordeaux, 1*Rouge, 2*Marine, 4*Noir</p><ul><li><strong>Cor</strong>: Azul , Cinza , Cinza Escuro , Preto , Vermelho , Verde</li><li><strong>Tamanho</strong>: 56 , 58</li><li><strong>Vendido Por</strong>: Pacote 12</li><li><strong>Composição</strong>: 5% Acrílico – 7% Fibra – 40% Lã – 48% Poliéster</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,NÃO TEM MAIS NO ESTOQUE,Chapéus > Cerimónia,"Fabricado na China, Mistura de lã",,"catalogo2025/cerimónia/bone-2018039/img_01.jpg, catalogo2025/cerimónia/bone-2018039/img_02.jpg, catalogo2025/cerimónia/bone-2018039/img_03.jpg, catalogo2025/cerimónia/bone-2018039/img_04.jpg",,,,,,,https://hologrammeparis.com/product/casquette-2018039/,,0,Cor,Azul | Cinza | Cinza Escuro | Preto | Vermelho | Verde,1,1,Tamanho,56 | 58,1,1,Composição,5% Acrílico – 7% Fibra – 40% Lã – 48% Poliéster,1,1,Pack,Pacote 12,1,1
,simple,Casquette – 22103,BONÉS DE INVERNO PARA MULHERES,1,0,visible,Cor: Preto,<p>Paquet de 24 pcs assorties: 2 pcs de chaque couleur</p><ul><li><strong>Cor</strong>: Preto</li><li><strong>Tamanho</strong>: Unico</li><li><strong>Composição</strong>: 50% Polyester – 50% Laine</li></ul>,,,taxable,,1,10,2,0,0,0.2,,,,1,,,14.0,Chapéus > Cerimónia,"Fabricado na China, Mistura de lã",,"catalogo2025/cerimónia/casquette-22103/img_01.jpg, catalogo2025/cerimónia/casquette-22103/img_02.jpg, catalogo2025/cerimónia/casquette-22103/img_03.jpg, catalogo2025/cerimónia/casquette-22103/img_04.jpg",,,,,,,https://hologrammeparis.com/product/casquette-22103/,,0,Cor,Preto,1,1,Tamanho,Unico,1,1,Composição,50% Polyester – 50% Laine,1,1,,,0,0
,simple,Casquette – 12448,BONÉS DE INVERNO PARA MULHERES,1,0,visible,"Cor: 2*Mostarda, 2*Marrom, 3*Bordéus, 3*Marinho, 3*Verde, 3*Azul, 3*Taupe, 5*Preto","<p>Paquet de 24 pcs assorties: 2*Moutarde, 2*Marron, 3*Bordeaux, 3*Marine, 3*Vert, 3*Bleu, 3*Taupe, 5*Noir</p><ul><li><strong>Cor</strong>: 2*Mostarda, 2*Marrom, 3*Bordéus, 3*Marinho, 3*Verde, 3*Azul, 3*Taupe, 5*Preto</li><li><strong>Tamanho</strong>: Unico com ajuste (elástico)</li><li><strong>Composição</strong>: 100% PU</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,15.0,Chapéus > Cerimónia,"Fabricado na China, Tamanho ajustável",,"catalogo2025/cerimónia/casquette-12448/img_01.jpg, catalogo2025/cerimónia/casquette-12448/img_02.jpg, catalogo2025/cerimónia/casquette-12448/img_03.jpg, catalogo2025/cerimónia/casquette-12448/img_04.jpg, catalogo2025/cerimónia/casquette-12448/img_05.jpg, catalogo2025/cerimónia/casquette-12448/img_06.jpg, catalogo2025/cerimónia/casquette-12448/img_07.jpg, catalogo2025/cerimónia/casquette-12448/img_08.jpg, catalogo2025/cerimónia/casquette-12448/img_09.jpg, catalogo2025/cerimónia/casquette-12448/img_10.jpg, catalogo2025/cerimónia/casquette-12448/img_11.jpg",,,,,,,https://hologrammeparis.com/product/casquette-12448/,,0,Cor,2*Mostarda | 2*Marrom | 3*Bordéus | 3*Marinho | 3*Verde | 3*Azul | 3*Taupe | 5*Preto,1,1,Tamanho,Unico com ajuste (elástico),1,1,Composição,100% PU,1,1,,,0,0
,simple,Palha – 12511,CHAPÉUS DE PALHA FEMININOS,1,0,visible,"Cor: Camel , Cinza , Natural , Preto , Verde","<p>Découvrez notre Paille - 12511 au prix de grossiste pour votre boutique sur Hologramme Paris.</p><ul><li><strong>Cor</strong>: Camel , Cinza , Natural , Preto , Verde</li><li><strong>Tamanho</strong>: Tamanho único</li><li><strong>Vendido Por</strong>: Unitário</li><li><strong>Composição</strong>: Palha 100% natural</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,"Tags: Fabricado na China , Tamanho ajustável",Chapéus > Cerimónia,"Nossa versão Hologram Paris do chapéu de palha em forma de sino.

Chapéu luxuoso tricotado em palha de ráfia extrafina .
Sólido, dobrável e intemporal.

Palha 100% Ráfia",,"catalogo2025/cerimónia/palha-12511/img_09.jpg, catalogo2025/cerimónia/palha-12511/img_10.jpg",,,,,,,https://hologrammeparis.com/product/paille-12511/,,0,Cor,Camel | Cinza | Natural | Preto | Verde,1,1,Tamanho,Tamanho único,1,1,Composição,Palha 100% natural,1,1,Pack,Unitário,1,1
,simple,Palha – 12512,CHAPÉUS DE PALHA FEMININOS,1,0,visible,"Cor: Preto, Verde, Natural","<p>Découvrez notre Paille - 12512 au prix de grossiste pour votre boutique sur Hologramme Paris.</p><ul><li><strong>Cor</strong>: Preto, Verde, Natural</li><li><strong>Tamanho</strong>: Tamanho único</li><li><strong>Vendido Por</strong>: Unitário</li><li><strong>Composição</strong>: Palha 100% natural</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,"Tags: Fabricado na China , Tamanho ajustável",Chapéus > Cerimónia,"Nossa versão Hologram Paris do chapéu de palha em forma de sino.

Chapéu luxuoso tricotado em palha de ráfia extrafina .
Sólido, dobrável e intemporal.

Palha 100% Ráfia",,"catalogo2025/cerimónia/palha-12512/img_01.jpg, catalogo2025/cerimónia/palha-12512/img_02.jpg, catalogo2025/cerimónia/palha-12512/img_03.jpg, catalogo2025/cerimónia/palha-12512/img_04.jpg",,,,,,,https://hologrammeparis.com/product/paille-12512/,,0,Cor,Preto | Verde | Natural,1,1,Tamanho,Tamanho único,1,1,Composição,Palha 100% natural,1,1,Pack,Unitário,1,1
,simple,Palha – 12517,CHAPÉUS DE PALHA FEMININOS,1,0,visible,"Cor: Cinza, Verde, Natural","<p>Paquet de 30 pcs assorties: 11*Beige, 7*Camel, 4*Vert, 4*Gris, 4*Noir il reste que du naturel</p><ul><li><strong>Cor</strong>: Cinza, Verde, Natural</li><li><strong>Tamanho</strong>: Tamanho único</li><li><strong>Vendido Por</strong>: Unitário</li><li><strong>Composição</strong>: Palha 100% natural</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,"Tags: Fabricado na China , Tamanho ajustável",Chapéus > Cerimónia,"Nossa versão Hologram Paris do chapéu de palha em forma de sino.

Chapéu luxuoso tricotado em palha de ráfia extrafina .
Sólido, dobrável e intemporal.

Palha 100% Ráfia",,"catalogo2025/cerimónia/palha-12517/img_01.jpg, catalogo2025/cerimónia/palha-12517/img_02.jpg, catalogo2025/cerimónia/palha-12517/img_03.jpg, catalogo2025/cerimónia/palha-12517/img_04.jpg, catalogo2025/cerimónia/palha-12517/img_05.jpg, catalogo2025/cerimónia/palha-12517/img_06.jpg, catalogo2025/cerimónia/palha-12517/img_07.jpg, catalogo2025/cerimónia/palha-12517/img_08.jpg, catalogo2025/cerimónia/palha-12517/img_09.jpg, catalogo2025/cerimónia/palha-12517/img_10.jpg, catalogo2025/cerimónia/palha-12517/img_11.jpg, catalogo2025/cerimónia/palha-12517/img_12.jpg",,,,,,,https://hologrammeparis.com/product/paille-12517/,,0,Cor,Cinza | Verde | Natural,1,1,Tamanho,Tamanho único,1,1,Composição,Palha 100% natural,1,1,Pack,Unitário,1,1
,simple,Boina Clássica – 5020,BOINA CLÁSSICA / BERET,1,0,visible,Vendido Por: Unitário,"<p>Notre version Hologramme Paris du &quot;Béret Uni classique&quot; Sobre, intemporel et sans logo apparent. 75g de Laine grattée et rasée *les nouvelles couleurs sont à 90% laine.</p><ul><li><strong>Vendido Por</strong>: Unitário</li><li><strong>Composição</strong>: 100% Lã</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,Etiqueta: Fabricado na China,Chapéus > Cerimónia,"Nossa versão holográfica parisiense da “boina lisa clássica”

Sóbrio, intemporal e sem logótipo visível.

75g de lã escovada e raspada",,"catalogo2025/cerimónia/boina-classica-5020/img_01.jpg, catalogo2025/cerimónia/boina-classica-5020/img_06.jpg, catalogo2025/cerimónia/boina-classica-5020/img_07.jpg",,,,,,,https://hologrammeparis.com/product/beret-5020/?attribute_pa_couleur=beige-na1302,,0,,,0,0,,,0,0,Composição,100% Lã,1,1,Pack,Unitário,1,1
,simple,"Gorro – 5942F
Bonnet – 5942C",CHAPÉU LÃ HARMONICO,1,0,visible,Cor: Sortido,"<p>Paquet de 12 pcs assorties: 1*Prune, 2*Bordeaux, 1*Marron, 3*Noir, 1*Camel, 1*Gris Fonce, 2*Marine, 1*Kaki</p><ul><li><strong>Cor</strong>: Sortido</li><li><strong>Tamanho</strong>: UNICO</li><li><strong>Vendido Por</strong>: Pacote 12</li><li><strong>Composição</strong>: 100% Lã</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,19.9,Chapéus > Feminino,Lã Pura,,catalogo2025/feminino/gorro-5942f-bonnet-5942c/img_01.jpg,,,,,,,https://hologrammeparis.com/product/bonnet-5942f/,,0,Cor,Sortido,1,1,Tamanho,UNICO,1,1,Composição,100% Lã,1,1,Pack,Pacote 12,1,1
,simple,Boné – 22238,BOINA COM PALA PIED POULE,1,0,visible,Cor: Sortido,"<p>Paquet de 12 pcs assorties: 5*Gris Fonce, 4*Gris Clair, 3*Beige</p><ul><li><strong>Cor</strong>: Sortido</li><li><strong>Tamanho</strong>: 56 , 58</li><li><strong>Vendido Por</strong>: Pacote 12</li><li><strong>Composição</strong>: 50% Lã – 50% Poliéster</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,29.9,Chapéus > Feminino,BOINA COM PALA PIED POULE,,"catalogo2025/feminino/bone-22238/img_01.jpg, catalogo2025/feminino/bone-22238/img_02.jpg, catalogo2025/feminino/bone-22238/img_03.jpg, catalogo2025/feminino/bone-22238/img_04.jpg, catalogo2025/feminino/bone-22238/img_05.jpg, catalogo2025/feminino/bone-22238/img_06.jpg",,,,,,,https://hologrammeparis.com/product/casquette-22238/,,0,Cor,Sortido,1,1,Tamanho,56 | 58,1,1,Composição,50% Lã – 50% Poliéster,1,1,Pack,Pacote 12,1,1
,simple,Palha – 12673,CHAPÉUS DE PALHA FEMININOS,1,0,visible,"Cor: Natural, Preto","<p>Découvrez notre Paille - 12673 au prix de grossiste pour votre boutique sur Hologramme Paris.</p><ul><li><strong>Cor</strong>: Natural, Preto</li><li><strong>Tamanho</strong>: Tamanho único</li><li><strong>Vendido Por</strong>: Unitário</li><li><strong>Composição</strong>: Palha 100% natural</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,"Tags: Fabricado na China , Tamanho ajustável",Chapéus > Cerimónia,"Nossa versão Hologram Paris do chapéu de palha em forma de sino.

Chapéu luxuoso tricotado em palha de ráfia extrafina .
Sólido, dobrável e intemporal.

Palha 100% Ráfia",,"catalogo2025/cerimónia/palha-12673/img_01.jpg, catalogo2025/cerimónia/palha-12673/img_02.jpg, catalogo2025/cerimónia/palha-12673/img_03.jpg, catalogo2025/cerimónia/palha-12673/img_04.jpg, catalogo2025/cerimónia/palha-12673/img_05.jpg, catalogo2025/cerimónia/palha-12673/img_06.jpg",,,,,,,https://hologrammeparis.com/product/paille-12673/,,0,Cor,Natural | Preto,1,1,Tamanho,Tamanho único,1,1,Composição,Palha 100% natural,1,1,Pack,Unitário,1,1
,simple,Boné – 12625,BONÉS DE VERÃO PARA MULHERES,1,0,visible,"Cor: Bege , Branco , Camelo , Cinza , Marinho , Vermelho","<p>Paquet de 24 pcs assorties: 2*Rouge, 2*Vert, 2*Bleu Ciel, 4*Camel, 4*Ecru, 3*Blanc, 3*Beige, 3*Marine, 1*Gris</p><ul><li><strong>Cor</strong>: Bege , Branco , Camelo , Cinza , Marinho , Vermelho</li><li><strong>Tamanho</strong>: 56 , 58</li><li><strong>Vendido Por</strong>: Pacote 24</li><li><strong>Composição</strong>: 7% Viscose – 33% Algodão – 60% Poliéster</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,Etiqueta: Fabricado na China,Chapéus > Cerimónia,BONÉS DE VERÃO PARA MULHERES,,"catalogo2025/cerimónia/bone-12625/img_03.jpg, catalogo2025/cerimónia/bone-12625/img_04.jpg, catalogo2025/cerimónia/bone-12625/img_05.jpg, catalogo2025/cerimónia/bone-12625/img_06.jpg, catalogo2025/cerimónia/bone-12625/img_07.jpg, catalogo2025/cerimónia/bone-12625/img_08.jpg, catalogo2025/cerimónia/bone-12625/img_10.jpg",,,,,,,https://hologrammeparis.com/product/casquette-12625/,,0,Cor,Bege | Branco | Camelo | Cinza | Marinho | Vermelho,1,1,Tamanho,56 | 58,1,1,Composição,7% Viscose – 33% Algodão – 60% Poliéster,1,1,Pack,Pacote 24,1,1
,simple,Viseira – 23119,BONÉS DE VERÃO PARA MULHERES,1,0,visible,"Cor: Bege , Bordéus , Marinho , Preto , Rosa , Vermelho","<p>Paquet de 30 pcs assorties: 2*Rose, 5*Orange, 5*Violet, 6*Bleu, 6*Beige, 6*Noir</p><ul><li><strong>Cor</strong>: Bege , Bordéus , Marinho , Preto , Rosa , Vermelho</li><li><strong>Vendido Por</strong>: Pacote 15</li><li><strong>Composição</strong>: 100% Papel</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,Etiqueta: Fabricado na China,Chapéus > Cerimónia,"SIZE	
One size adjustable",,catalogo2025/cerimónia/viseira-23119/img_01.jpg,,,,,,,https://hologrammeparis.com/product/visiere-23119/,,0,Cor,Bege | Bordéus | Marinho | Preto | Rosa | Vermelho,1,1,,,0,0,Composição,100% Papel,1,1,Pack,Pacote 15,1,1
,simple,Boné – 2018039,BONÉS DE INVERNO PARA MULHERES,1,0,visible,"Cor: Azul , Cinza , Cinza Escuro , Preto , Vermelho , Verde","<p>Paquet de 12 pcs assorties: 2*Gris Clair, 1*Gris Fonce, 1*Kaki, 1*Bordeaux, 1*Rouge, 2*Marine, 4*Noir</p><ul><li><strong>Cor</strong>: Azul , Cinza , Cinza Escuro , Preto , Vermelho , Verde</li><li><strong>Tamanho</strong>: 56 , 58</li><li><strong>Vendido Por</strong>: Pacote 12</li><li><strong>Composição</strong>: 5% Acrílico – 7% Fibra – 40% Lã – 48% Poliéster</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,NÃO TEM MAIS NO ESTOQUE,Chapéus > Cerimónia,"Fabricado na China, Mistura de lã",,"catalogo2025/cerimónia/bone-2018039/img_01.jpg, catalogo2025/cerimónia/bone-2018039/img_02.jpg, catalogo2025/cerimónia/bone-2018039/img_03.jpg, catalogo2025/cerimónia/bone-2018039/img_04.jpg",,,,,,,https://hologrammeparis.com/product/casquette-2018039/,,0,Cor,Azul | Cinza | Cinza Escuro | Preto | Vermelho | Verde,1,1,Tamanho,56 | 58,1,1,Composição,5% Acrílico – 7% Fibra – 40% Lã – 48% Poliéster,1,1,Pack,Pacote 12,1,1
,simple,Casquette – 22103,BONÉS DE INVERNO PARA MULHERES,1,0,visible,Cor: Preto,<p>Paquet de 24 pcs assorties: 2 pcs de chaque couleur</p><ul><li><strong>Cor</strong>: Preto</li><li><strong>Tamanho</strong>: Unico</li><li><strong>Composição</strong>: 50% Polyester – 50% Laine</li></ul>,,,taxable,,1,10,2,0,0,0.2,,,,1,,,14.0,Chapéus > Cerimónia,"Fabricado na China, Mistura de lã",,"catalogo2025/cerimónia/casquette-22103/img_01.jpg, catalogo2025/cerimónia/casquette-22103/img_02.jpg, catalogo2025/cerimónia/casquette-22103/img_03.jpg, catalogo2025/cerimónia/casquette-22103/img_04.jpg",,,,,,,https://hologrammeparis.com/product/casquette-22103/,,0,Cor,Preto,1,1,Tamanho,Unico,1,1,Composição,50% Polyester – 50% Laine,1,1,,,0,0
,simple,Casquette – 12448,BONÉS DE INVERNO PARA MULHERES,1,0,visible,"Cor: 2*Mostarda, 2*Marrom, 3*Bordéus, 3*Marinho, 3*Verde, 3*Azul, 3*Taupe, 5*Preto","<p>Paquet de 24 pcs assorties: 2*Moutarde, 2*Marron, 3*Bordeaux, 3*Marine, 3*Vert, 3*Bleu, 3*Taupe, 5*Noir</p><ul><li><strong>Cor</strong>: 2*Mostarda, 2*Marrom, 3*Bordéus, 3*Marinho, 3*Verde, 3*Azul, 3*Taupe, 5*Preto</li><li><strong>Tamanho</strong>: Unico com ajuste (elástico)</li><li><strong>Composição</strong>: 100% PU</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,15.0,Chapéus > Cerimónia,"Fabricado na China, Tamanho ajustável",,"catalogo2025/cerimónia/casquette-12448/img_01.jpg, catalogo2025/cerimónia/casquette-12448/img_02.jpg, catalogo2025/cerimónia/casquette-12448/img_03.jpg, catalogo2025/cerimónia/casquette-12448/img_04.jpg, catalogo2025/cerimónia/casquette-12448/img_05.jpg, catalogo2025/cerimónia/casquette-12448/img_06.jpg, catalogo2025/cerimónia/casquette-12448/img_07.jpg, catalogo2025/cerimónia/casquette-12448/img_08.jpg, catalogo2025/cerimónia/casquette-12448/img_09.jpg, catalogo2025/cerimónia/casquette-12448/img_10.jpg, catalogo2025/cerimónia/casquette-12448/img_11.jpg",,,,,,,https://hologrammeparis.com/product/casquette-12448/,,0,Cor,2*Mostarda | 2*Marrom | 3*Bordéus | 3*Marinho | 3*Verde | 3*Azul | 3*Taupe | 5*Preto,1,1,Tamanho,Unico com ajuste (elástico),1,1,Composição,100% PU,1,1,,,0,0
,simple,Palha – 12511,CHAPÉUS DE PALHA FEMININOS,1,0,visible,"Cor: Camel , Cinza , Natural , Preto , Verde","<p>Découvrez notre Paille - 12511 au prix de grossiste pour votre boutique sur Hologramme Paris.</p><ul><li><strong>Cor</strong>: Camel , Cinza , Natural , Preto , Verde</li><li><strong>Tamanho</strong>: Tamanho único</li><li><strong>Vendido Por</strong>: Unitário</li><li><strong>Composição</strong>: Palha 100% natural</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,"Tags: Fabricado na China , Tamanho ajustável",Chapéus > Cerimónia,"Nossa versão Hologram Paris do chapéu de palha em forma de sino.

Chapéu luxuoso tricotado em palha de ráfia extrafina .
Sólido, dobrável e intemporal.

Palha 100% Ráfia",,"catalogo2025/cerimónia/palha-12511/img_09.jpg, catalogo2025/cerimónia/palha-12511/img_10.jpg",,,,,,,https://hologrammeparis.com/product/paille-12511/,,0,Cor,Camel | Cinza | Natural | Preto | Verde,1,1,Tamanho,Tamanho único,1,1,Composição,Palha 100% natural,1,1,Pack,Unitário,1,1
,simple,Palha – 12512,CHAPÉUS DE PALHA FEMININOS,1,0,visible,"Cor: Preto, Verde, Natural","<p>Découvrez notre Paille - 12512 au prix de grossiste pour votre boutique sur Hologramme Paris.</p><ul><li><strong>Cor</strong>: Preto, Verde, Natural</li><li><strong>Tamanho</strong>: Tamanho único</li><li><strong>Vendido Por</strong>: Unitário</li><li><strong>Composição</strong>: Palha 100% natural</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,"Tags: Fabricado na China , Tamanho ajustável",Chapéus > Cerimónia,"Nossa versão Hologram Paris do chapéu de palha em forma de sino.

Chapéu luxuoso tricotado em palha de ráfia extrafina .
Sólido, dobrável e intemporal.

Palha 100% Ráfia",,"catalogo2025/cerimónia/palha-12512/img_01.jpg, catalogo2025/cerimónia/palha-12512/img_02.jpg, catalogo2025/cerimónia/palha-12512/img_03.jpg, catalogo2025/cerimónia/palha-12512/img_04.jpg",,,,,,,https://hologrammeparis.com/product/paille-12512/,,0,Cor,Preto | Verde | Natural,1,1,Tamanho,Tamanho único,1,1,Composição,Palha 100% natural,1,1,Pack,Unitário,1,1
,simple,Palha – 12517,CHAPÉUS DE PALHA FEMININOS,1,0,visible,"Cor: Cinza, Verde, Natural","<p>Paquet de 30 pcs assorties: 11*Beige, 7*Camel, 4*Vert, 4*Gris, 4*Noir il reste que du naturel</p><ul><li><strong>Cor</strong>: Cinza, Verde, Natural</li><li><strong>Tamanho</strong>: Tamanho único</li><li><strong>Vendido Por</strong>: Unitário</li><li><strong>Composição</strong>: Palha 100% natural</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,"Tags: Fabricado na China , Tamanho ajustável",Chapéus > Cerimónia,"Nossa versão Hologram Paris do chapéu de palha em forma de sino.

Chapéu luxuoso tricotado em palha de ráfia extrafina .
Sólido, dobrável e intemporal.

Palha 100% Ráfia",,"catalogo2025/cerimónia/palha-12517/img_01.jpg, catalogo2025/cerimónia/palha-12517/img_02.jpg, catalogo2025/cerimónia/palha-12517/img_03.jpg, catalogo2025/cerimónia/palha-12517/img_04.jpg, catalogo2025/cerimónia/palha-12517/img_05.jpg, catalogo2025/cerimónia/palha-12517/img_06.jpg, catalogo2025/cerimónia/palha-12517/img_07.jpg, catalogo2025/cerimónia/palha-12517/img_08.jpg, catalogo2025/cerimónia/palha-12517/img_09.jpg, catalogo2025/cerimónia/palha-12517/img_10.jpg, catalogo2025/cerimónia/palha-12517/img_11.jpg, catalogo2025/cerimónia/palha-12517/img_12.jpg",,,,,,,https://hologrammeparis.com/product/paille-12517/,,0,Cor,Cinza | Verde | Natural,1,1,Tamanho,Tamanho único,1,1,Composição,Palha 100% natural,1,1,Pack,Unitário,1,1
