timestamp,file_path,file_hash,wordpress_id,sku,product_name,file_size_kb,status
2025-11-14T11:17:13.341142,wordpress/wp-content/uploads/products/boinas verão/bone-18107-bone-18515/img_06_pro.jpg,2c5e61733c36e283586aa78301b0699e,3579,bone-18107-bone-18515,,65,registered
2025-11-14T11:17:14.246051,wordpress/wp-content/uploads/products/boinas verão/bone-18107-bone-18515/img_07_pro.jpg,ec56c44434daa601f4c3f25533143dd3,3580,bone-18107-bone-18515,,65,registered
2025-11-14T11:17:15.196876,wordpress/wp-content/uploads/products/boinas verão/bone-18107-bone-18515/img_08_pro.jpg,c7a5d474d92e0bf97b63d727084b5fe6,3581,bone-18107-bone-18515,,58,registered
2025-11-14T11:17:16.367834,wordpress/wp-content/uploads/products/boinas verão/bone-18107-bone-18515/img_09_pro.jpg,69d98f4d70c3fff2e6e65c887bd19194,3582,bone-18107-bone-18515,,92,registered
2025-11-14T11:17:17.261077,wordpress/wp-content/uploads/products/boinas verão/bone-18107-bone-18515/img_10_pro.jpg,c4d394206cec1fc7ed785202782e3648,3583,bone-18107-bone-18515,,73,registered
2025-11-14T11:17:18.126629,wordpress/wp-content/uploads/products/boinas verão/bone-18110ec-bone-18110ol/img_01_pro.jpg,5719ba5dad9aa63b428103e0fdd88ba9,3584,bone-18110ec-bone-18110ol,,44,registered
2025-11-14T11:17:18.970115,wordpress/wp-content/uploads/products/boinas verão/bone-18110ec-bone-18110ol/img_02_pro.jpg,1c035a780a867b2f132510b69925f2fd,3585,bone-18110ec-bone-18110ol,,35,registered
2025-11-14T11:17:19.879788,wordpress/wp-content/uploads/products/boinas verão/bone-18110ec-bone-18110ol/img_03_pro.jpg,3f5c3c1d3c1615297b771e3fa24c1a59,3586,bone-18110ec-bone-18110ol,,56,registered
2025-11-14T11:17:20.712365,wordpress/wp-content/uploads/products/boinas verão/bone-18110ec-bone-18110ol/img_04_pro.jpg,13b38c0a7996598fac31eeb79c1a52af,3587,bone-18110ec-bone-18110ol,,46,registered
2025-11-14T11:17:21.546153,wordpress/wp-content/uploads/products/boinas verão/bone-18110ec-bone-18110ol/img_05_pro.jpg,8844912052053d7170f5d860ef6170df,3588,bone-18110ec-bone-18110ol,,43,registered
2025-11-14T11:17:22.391248,wordpress/wp-content/uploads/products/boinas verão/bone-18110ec-bone-18110ol/img_06_pro.jpg,340e197056e18af5480d6968057ba1be,3589,bone-18110ec-bone-18110ol,,37,registered
2025-11-14T11:17:23.234274,wordpress/wp-content/uploads/products/boinas verão/bone-18110ec-bone-18110ol/img_07_pro.jpg,89fb0838ec80d8a203c2ea1bfa022474,3590,bone-18110ec-bone-18110ol,,73,registered
2025-11-14T11:17:24.112383,wordpress/wp-content/uploads/products/boinas verão/bone-18110ec-bone-18110ol/img_08_pro.jpg,ae2be70ee1019fd49982987dfddfa2ba,3591,bone-18110ec-bone-18110ol,,52,registered
2025-11-14T11:17:24.927299,wordpress/wp-content/uploads/products/boinas verão/bone-18110ec-bone-18110ol/img_09_pro.jpg,350db771b429a4fe9a5260a267e93ad7,3592,bone-18110ec-bone-18110ol,,43,registered
2025-11-14T11:17:26.021014,wordpress/wp-content/uploads/products/boinas verão/bone-18110ec-bone-18110ol/img_10_pro.jpg,0d7e89ead2947eba65c65f1ecc077170,3593,bone-18110ec-bone-18110ol,,93,registered
2025-11-14T11:17:26.932512,wordpress/wp-content/uploads/products/boinas verão/bone-18110ec-bone-18110ol/img_11_pro.jpg,5c160727802ed4ac00b96d84f1e4c23a,3594,bone-18110ec-bone-18110ol,,58,registered
2025-11-14T11:17:27.770441,wordpress/wp-content/uploads/products/boinas verão/bone-18474/img_01_pro.jpg,f776c2b27c8633fd38d090a1d4692776,3595,bone-18474,,87,registered
2025-11-14T11:17:28.646802,wordpress/wp-content/uploads/products/boinas verão/bone-18474/img_02_pro.jpg,83e8013a29e5f3afa77dfae06dcfc2dc,3596,bone-18474,,52,registered
2025-11-14T11:17:29.469508,wordpress/wp-content/uploads/products/boinas verão/bone-18474/img_03_pro.jpg,97784eb34d8a09e5e1027448a4a93b41,3597,bone-18474,,80,registered
2025-11-14T11:17:30.288716,wordpress/wp-content/uploads/products/boinas verão/bone-18474/img_04_pro.jpg,5ced12047c1639280477150aacbce354,3598,bone-18474,,75,registered
2025-11-14T11:17:31.123716,wordpress/wp-content/uploads/products/boinas verão/bone-18474/img_05_pro.jpg,18ddab13d9ea3ec67ee6b351b5a5dce7,3599,bone-18474,,70,registered
2025-11-14T11:17:31.951558,wordpress/wp-content/uploads/products/boinas verão/bone-18474/img_06_pro.jpg,14b95ffc1fb96663b932cbe8a176a2e8,3600,bone-18474,,48,registered
2025-11-14T11:17:32.797790,wordpress/wp-content/uploads/products/boinas verão/bone-18474/img_07_pro.jpg,1254e88edfa0b5886f66aefcb432a116,3601,bone-18474,,70,registered
2025-11-14T11:17:33.645919,wordpress/wp-content/uploads/products/boinas verão/bone-18474/img_08_pro.jpg,dbe5f0f2e15ec524c12a3f5c889a0190,3602,bone-18474,,99,registered
2025-11-14T11:17:34.504515,wordpress/wp-content/uploads/products/boinas verão/bone-18521a/img_01_pro.jpg,80c28a00033a01113caf4308472f772a,3603,bone-18521a,,74,registered
2025-11-14T11:17:35.534699,wordpress/wp-content/uploads/products/boinas verão/bone-18521a/img_02_pro.jpg,40564e55c8bd66a1fc480cc81fc77093,3604,bone-18521a,,56,registered
2025-11-14T11:17:36.440018,wordpress/wp-content/uploads/products/boinas verão/bone-18521a/img_03_pro.jpg,98d10010f931846b8e239a4963ee17e1,3605,bone-18521a,,105,registered
2025-11-14T11:17:37.321638,wordpress/wp-content/uploads/products/boinas verão/bone-18521a/img_04_pro.jpg,4e445e3b1c63da23052a37030cace1eb,3606,bone-18521a,,86,registered
2025-11-14T11:17:38.402667,wordpress/wp-content/uploads/products/boinas verão/hologramme/img_01_pro.jpg,23b243e2839620e98a03d8b000d80d2c,3607,hologramme,,60,registered
2025-11-14T11:17:39.341562,wordpress/wp-content/uploads/products/boinas verão/hologramme/img_02_pro.jpg,489a133187cff88004f507bc12b6ad03,3608,hologramme,,65,registered
2025-11-14T11:17:40.273882,wordpress/wp-content/uploads/products/boinas verão/hologramme/img_03_pro.jpg,674e5a3b294349545f9416861e5b70cd,3609,hologramme,,73,registered
2025-11-14T11:17:41.105999,wordpress/wp-content/uploads/products/boinas verão/hologramme/img_04_pro.jpg,37b3b0f02b63754e01931cd37cf455b5,3610,hologramme,,51,registered
2025-11-14T11:17:41.963762,wordpress/wp-content/uploads/products/boinas verão/hologramme/img_05_pro.jpg,358bbec011a39de91a468097800c4050,3611,hologramme,,35,registered
2025-11-14T11:17:42.801310,wordpress/wp-content/uploads/products/boinas verão/hologramme/img_06_pro.jpg,86400a182279334e4070892eb70baed7,3612,hologramme,,110,registered
2025-11-14T11:17:43.613283,wordpress/wp-content/uploads/products/boinas verão/hologramme/img_07_pro.jpg,6beaae2e54bb98f8b5c2f6342ccd2c00,3613,hologramme,,66,registered
2025-11-14T11:17:44.460853,wordpress/wp-content/uploads/products/boinas verão/hologramme/img_08_pro.jpg,0df1fc61c8629e3111adffda7fba1939,3614,hologramme,,102,registered
2025-11-14T11:17:45.530286,wordpress/wp-content/uploads/products/chapéus lã/chapeu-art-970-pack-12/img_01_pro.jpg,2796eaa02cd47acb5df0033ddf2b69e7,3615,chapeu-art-970-pack-12,,47,registered
2025-11-14T11:17:46.470134,wordpress/wp-content/uploads/products/chapéus lã/chapeu-art-970-pack-12/img_02_pro.jpg,51277be696c35571eacb0a5144f258b2,3616,chapeu-art-970-pack-12,,46,registered
2025-11-14T11:17:47.316434,wordpress/wp-content/uploads/products/chapéus lã/chapeu-art-970-pack-12/img_03_pro.jpg,c61e7d03e0d2abea70bdbd529b707c66,3617,chapeu-art-970-pack-12,,54,registered
2025-11-14T11:17:48.152946,wordpress/wp-content/uploads/products/chapéus lã/chapeu-art-970-pack-12/img_04_pro.jpg,14142aad00041a59c7ea705012ebad43,3618,chapeu-art-970-pack-12,,49,registered
2025-11-14T11:17:49.004911,wordpress/wp-content/uploads/products/chapéus lã/chapeu-art-970-pack-12/img_05_pro.jpg,e38890cb3b8b45fb7325a6500e819630,3619,chapeu-art-970-pack-12,,45,registered
2025-11-14T11:17:49.830269,wordpress/wp-content/uploads/products/chapéus lã/chapeu-art-970-pack-12/img_06_pro.jpg,268a92f72acb823de6ae899a9f565126,3620,chapeu-art-970-pack-12,,48,registered
2025-11-14T11:17:50.679094,wordpress/wp-content/uploads/products/chapéus lã/chapeu-impermeavel-art-181054-pack-12-tags-fabricado-na-italia-la-esmagavel-impermeavel/img_01_pro.jpg,1bb6df47a1f6ba8fd175cc1f2d38bf07,3621,chapeu-impermeavel-art-181054-pack-12-tags-fabricado-na-italia-la-esmagavel-impermeavel,,41,registered
2025-11-14T11:17:51.508866,wordpress/wp-content/uploads/products/chapéus lã/chapeu-impermeavel-art-181054-pack-12-tags-fabricado-na-italia-la-esmagavel-impermeavel/img_02_pro.jpg,149fcc3633e96ace2733802f7507894f,3622,chapeu-impermeavel-art-181054-pack-12-tags-fabricado-na-italia-la-esmagavel-impermeavel,,47,registered
2025-11-14T11:17:52.343620,wordpress/wp-content/uploads/products/chapéus lã/chapeu-impermeavel-art-181054-pack-12-tags-fabricado-na-italia-la-esmagavel-impermeavel/img_03_pro.jpg,a8cb54db5d9c06461be8a523b6798560,3623,chapeu-impermeavel-art-181054-pack-12-tags-fabricado-na-italia-la-esmagavel-impermeavel,,43,registered
2025-11-14T11:17:53.320277,wordpress/wp-content/uploads/products/chapéus lã/chapeu-impermeavel-art-181054-pack-12-tags-fabricado-na-italia-la-esmagavel-impermeavel/img_04_pro.jpg,1ad38980241c266b95c0bb6fcf2897c2,3624,chapeu-impermeavel-art-181054-pack-12-tags-fabricado-na-italia-la-esmagavel-impermeavel,,39,registered
2025-11-14T11:17:54.228933,wordpress/wp-content/uploads/products/chapéus lã/chapeu-impermeavel-art-181054-pack-12-tags-fabricado-na-italia-la-esmagavel-impermeavel/img_05_pro.jpg,c9f0813c1e170beca6f0906d95b35c58,3625,chapeu-impermeavel-art-181054-pack-12-tags-fabricado-na-italia-la-esmagavel-impermeavel,,66,registered
2025-11-14T11:17:55.097498,wordpress/wp-content/uploads/products/chapéus lã/chapeu-impermeavel-art-181056-tags-fabricado-na-italia-la-esmagavel-impermeavel/img_01_pro.jpg,9fd5ef1357a5030fcf1a89e7280c0e29,3626,chapeu-impermeavel-art-181056-tags-fabricado-na-italia-la-esmagavel-impermeavel,,52,registered
2025-11-14T11:17:56.205612,wordpress/wp-content/uploads/products/chapéus lã/chapeu-impermeavel-art-181056-tags-fabricado-na-italia-la-esmagavel-impermeavel/img_02_pro.jpg,641f0ff4747060f46b0995ed66647f7e,3627,chapeu-impermeavel-art-181056-tags-fabricado-na-italia-la-esmagavel-impermeavel,,39,registered
2025-11-14T11:17:57.153501,wordpress/wp-content/uploads/products/chapéus lã/chapeu-impermeavel-art-181056-tags-fabricado-na-italia-la-esmagavel-impermeavel/img_03_pro.jpg,50252aa1eafb973000271e3a0c86ba7a,3628,chapeu-impermeavel-art-181056-tags-fabricado-na-italia-la-esmagavel-impermeavel,,53,registered
2025-11-14T11:17:58.046748,wordpress/wp-content/uploads/products/chapéus lã/chapeu-impermeavel-art-181056-tags-fabricado-na-italia-la-esmagavel-impermeavel/img_04_pro.jpg,b8191c73f4598bbf5907c3cc6a186797,3629,chapeu-impermeavel-art-181056-tags-fabricado-na-italia-la-esmagavel-impermeavel,,42,registered
2025-11-14T11:17:58.874258,wordpress/wp-content/uploads/products/chapéus lã/chapeu-impermeavel-art-181056-tags-fabricado-na-italia-la-esmagavel-impermeavel/img_05_pro.jpg,695f13174b9acbca0c46140d8514cd6e,3630,chapeu-impermeavel-art-181056-tags-fabricado-na-italia-la-esmagavel-impermeavel,,38,registered
2025-11-14T11:17:59.708125,wordpress/wp-content/uploads/products/chapéus lã/tags-fabricado-na-italia-la-pura/img_01_pro.jpg,18189b6d23502e0e06fb9188ee7b05ca,3631,tags-fabricado-na-italia-la-pura,,39,registered
2025-11-14T11:18:00.614424,wordpress/wp-content/uploads/products/chapéus lã/tags-fabricado-na-italia-la-pura/img_02_pro.jpg,f088d40efc3c6e085971ca20ee547868,3632,tags-fabricado-na-italia-la-pura,,22,registered
2025-11-14T11:18:01.477125,wordpress/wp-content/uploads/products/chapéus lã/tags-fabricado-na-italia-la-pura/img_03_pro.jpg,4c9088ff8f3faad7955c21b42ddd2b24,3633,tags-fabricado-na-italia-la-pura,,23,registered
2025-11-14T11:18:02.339826,wordpress/wp-content/uploads/products/chapéus lã/tags-fabricado-na-italia-la-pura/img_04_pro.jpg,10df01284bbc6b33d1dbc1a43233d04a,3634,tags-fabricado-na-italia-la-pura,,38,registered
2025-11-14T11:18:03.240729,wordpress/wp-content/uploads/products/chapéus lã/tags-fabricado-na-italia-la-pura/img_05_pro.jpg,978ad0aa8fc09531760f197c0c8fc2e2,3635,tags-fabricado-na-italia-la-pura,,30,registered
2025-11-14T11:18:04.253561,wordpress/wp-content/uploads/products/chapéus lã/tags-fabricado-na-italia-la-pura/img_06_pro.jpg,a30e42ff9048709622ecea157eaceedc,3636,tags-fabricado-na-italia-la-pura,,26,registered
2025-11-14T11:18:05.200648,wordpress/wp-content/uploads/products/chapéus lã/tags-fabricado-na-italia-la-pura/img_07_pro.jpg,c9710c9f6c5cf29eef0ee13e76c11e58,3637,tags-fabricado-na-italia-la-pura,,26,registered
2025-11-14T11:18:06.326295,wordpress/wp-content/uploads/products/chapéus lã/tags-fabricado-na-italia-la-pura/img_08_pro.jpg,160901fd62a270818ee8e3364614e632,3638,tags-fabricado-na-italia-la-pura,,22,registered
2025-11-14T11:18:07.190882,wordpress/wp-content/uploads/products/feminino/bone-12463/img_01_pro.jpg,f534a645d3808add65925c2ee8765046,3639,bone-12463,,40,registered
2025-11-14T11:18:08.053382,wordpress/wp-content/uploads/products/feminino/bone-12463/img_02_pro.jpg,248e94cab1e7b8f01697e357cbed3b16,3640,bone-12463,,35,registered
2025-11-14T11:18:08.913069,wordpress/wp-content/uploads/products/feminino/bone-12463/img_03_pro.jpg,4edd36d72ba8d210053a6c6defdc9675,3641,bone-12463,,39,registered
2025-11-14T11:18:09.850203,wordpress/wp-content/uploads/products/feminino/bone-12463/img_04_pro.jpg,ae4aa11978e71e69a7a99f6d943506ab,3642,bone-12463,,64,registered
2025-11-14T11:18:10.674319,wordpress/wp-content/uploads/products/feminino/bone-12463/img_05_pro.jpg,28a5effd53fbaa5f10a75a1a5960cdbe,3643,bone-12463,,60,registered
2025-11-14T11:18:11.533453,wordpress/wp-content/uploads/products/feminino/bone-12463/img_06_pro.jpg,5b2d2f8d32a62a0149345167172c527c,3644,bone-12463,,45,registered
2025-11-14T11:18:12.363375,wordpress/wp-content/uploads/products/feminino/bone-12463/img_07_pro.jpg,27bc2d04c2630931b3224e7a4c8af823,3645,bone-12463,,35,registered
2025-11-14T11:18:13.246995,wordpress/wp-content/uploads/products/feminino/bone-13156/img_01_pro.jpg,259f73bd791c2a638df7da0566eee73b,3646,bone-13156,,60,registered
2025-11-14T11:18:14.246882,wordpress/wp-content/uploads/products/feminino/bone-13156/img_02_pro.jpg,9ba9aec085819fc16c6506c3da3db0c0,3647,bone-13156,,100,registered
2025-11-14T11:18:15.188123,wordpress/wp-content/uploads/products/feminino/bone-13156/img_03_pro.jpg,debdb492e087de2a437bc4cc8f6cfba6,3648,bone-13156,,75,registered
2025-11-14T11:18:16.420652,wordpress/wp-content/uploads/products/feminino/bone-13156/img_04_pro.jpg,ba0c41f3020d197caf8339a554b2917c,3649,bone-13156,,73,registered
2025-11-14T11:18:17.295364,wordpress/wp-content/uploads/products/feminino/bone-13156/img_05_pro.jpg,c489a63d19152d8fdedff7dfc7ea744a,3650,bone-13156,,52,registered
2025-11-14T11:18:18.167860,wordpress/wp-content/uploads/products/feminino/bone-13156/img_06_pro.jpg,7f7971d48d224eb899991434bb8e51bc,3651,bone-13156,,58,registered
2025-11-14T11:18:19.033797,wordpress/wp-content/uploads/products/feminino/bone-13156/img_07_pro.jpg,b66c602315d830b763a8f6a5b1aa9874,3652,bone-13156,,60,registered
2025-11-14T11:18:19.901753,wordpress/wp-content/uploads/products/feminino/bone-13156/img_08_pro.jpg,b2ffb896fd66785812db4bc2ebec8de5,3653,bone-13156,,69,registered
2025-11-14T11:18:20.783502,wordpress/wp-content/uploads/products/feminino/bone-13156/img_09_pro.jpg,b06b350e66ed4e49f37133855d7065fd,3654,bone-13156,,54,registered
2025-11-14T11:18:21.641723,wordpress/wp-content/uploads/products/feminino/bone-13156/img_10_pro.jpg,e03293b3e0cdae18d602eb4fe71b53d9,3655,bone-13156,,33,registered
2025-11-14T11:18:22.520964,wordpress/wp-content/uploads/products/feminino/palha-12673/img_01_pro.jpg,80cb0009cc71586888596b682d8ab322,3656,palha-12673,,98,registered
2025-11-14T11:18:23.388341,wordpress/wp-content/uploads/products/feminino/palha-12673/img_02_pro.jpg,557790e98578f0609bd26aa8368bb078,3657,palha-12673,,101,registered
2025-11-14T11:18:24.278322,wordpress/wp-content/uploads/products/feminino/palha-12673/img_03_pro.jpg,d8d271fa9eff437535963a7fbd9a2cab,3658,palha-12673,,111,registered
2025-11-14T11:18:25.244377,wordpress/wp-content/uploads/products/gorros/bonnet-pierre-cardin/img_01_pro.jpg,18d2421ee54a8c6d3887115753239185,3659,bonnet-pierre-cardin,,43,registered
2025-11-14T11:18:26.375670,wordpress/wp-content/uploads/products/gorros/bonnet-pierre-cardin/img_02_pro.jpg,f3f2ee0ee89d2d58d113904ef873b8b7,3660,bonnet-pierre-cardin,,34,registered
2025-11-14T11:18:27.286789,wordpress/wp-content/uploads/products/gorros/bonnet-pierre-cardin/img_03_pro.jpg,8aed831964acff3312d03bd018d7a9f4,3661,bonnet-pierre-cardin,,40,registered
2025-11-14T11:18:28.144450,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_01_pro.jpg,df8a914e36e0bbaf188f2938b26a4b66,3662,chapeu-49171,,49,registered
2025-11-14T11:18:28.999752,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_02_pro.jpg,dab6225ddbc278bff07d944781955d44,3663,chapeu-49171,,36,registered
2025-11-14T11:18:29.881715,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_03_pro.jpg,d0caddb0e54b9088c3cd4f6e24e60e59,3664,chapeu-49171,,39,registered
2025-11-14T11:18:30.920772,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_04_pro.jpg,4286f19462e55884e015c2dfd5260149,3665,chapeu-49171,,37,registered
2025-11-14T11:18:31.768279,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_05_pro.jpg,60b5adfe6d0df975f28afc7ecb964b07,3666,chapeu-49171,,41,registered
2025-11-14T11:18:32.650839,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_06_pro.jpg,4e59d40ff26a200fb2a3cd235f2ed223,3667,chapeu-49171,,52,registered
2025-11-14T11:18:33.519608,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_07_pro.jpg,a39b56e2a7caaeb4a34b6594d0f774f1,3668,chapeu-49171,,59,registered
2025-11-14T11:18:34.440371,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_08_pro.jpg,67cbe8cf4d6fe00428f91229cc63a053,3669,chapeu-49171,,64,registered
2025-11-14T11:18:35.496908,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_09_pro.jpg,84922fea8c15ec8a913c287ce49d96f8,3670,chapeu-49171,,63,registered
2025-11-14T11:18:36.561050,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_10_pro.jpg,0b6e6bf8dc59956408f94df7679be7f3,3671,chapeu-49171,,35,registered
2025-11-14T11:18:37.418463,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_11_pro.jpg,b6b3d0f85a7b759c9c4787493021edd1,3672,chapeu-49171,,35,registered
2025-11-14T11:18:38.279319,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_12_pro.jpg,3187bfc19aa5ff47b91ff42301ec5eb4,3673,chapeu-49171,,34,registered
2025-11-14T11:18:39.287096,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_13_pro.jpg,c97e090c65716b25c35b53d6368d30c1,3674,chapeu-49171,,41,registered
2025-11-14T11:18:40.275326,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_14_pro.jpg,bb02a4dcb948051f9d1a0a58b05cc3f1,3675,chapeu-49171,,47,registered
2025-11-14T11:18:41.125400,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_15_pro.jpg,efc0f0171131e0959dc90a68463e0bc7,3676,chapeu-49171,,77,registered
2025-11-14T11:18:41.958293,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_16_pro.jpg,b29f88e015a0479d7163c7bddefc27cb,3677,chapeu-49171,,73,registered
2025-11-14T11:18:42.786942,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_17_pro.jpg,bc8e1b19227aef6b665dd091ada0fe82,3678,chapeu-49171,,73,registered
2025-11-14T11:18:43.663079,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_18_pro.jpg,ac3bd26d484e4c73bb32b2e3c0127f9a,3679,chapeu-49171,,68,registered
2025-11-14T11:18:44.510094,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_19_pro.jpg,22de02a2c95deeda706fadd06f17f3c3,3680,chapeu-49171,,69,registered
2025-11-14T11:18:45.678376,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_20_pro.jpg,e7afe43b55fdb798fbd09c113f6ebe5f,3681,chapeu-49171,,41,registered
2025-11-14T11:18:46.620023,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_21_pro.jpg,3a465ce91f29b1cf28b26297737e4e86,3682,chapeu-49171,,82,registered
2025-11-14T11:18:47.482037,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_22_pro.jpg,20f6e2c813acbc8db0a6d1da14dce8bb,3683,chapeu-49171,,34,registered
2025-11-14T11:18:48.332341,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_23_pro.jpg,23eb8e26cc5f079c8e706f399f7b1f3c,3684,chapeu-49171,,38,registered
2025-11-14T11:18:49.150632,wordpress/wp-content/uploads/products/gorros/chapeu-49171/img_24_pro.jpg,c27aae7701f50dc3c9120c3912ed10db,3685,chapeu-49171,,68,registered
2025-11-14T11:18:49.966595,wordpress/wp-content/uploads/products/gorros/chapka-6064/img_01_pro.jpg,9b70a52296a20bc97cf49f73f1d9a67a,3686,chapka-6064,,80,registered
